edad,ingresos,frecuencia_uso,satisfaccion,antiguedad_meses,indice_valor,nivel_riesgo,segmento_edad,desercion,ingresos_normalizado,indice_valor_normalizado
47,3466.01,11,5,18,182.42157894736843,Bajo,Adulto,0,0.6315039793558938,0.07617215884140394
64,2770.45,6,2,8,307.8277777777778,Alto,Mayor,1,0.4834097693293646,0.12976092548343712
63,2222.47,19,3,109,20.204272727272727,Bajo,Mayor,1,0.3667373539944727,0.00685321408904927
41,2331.39,26,4,74,31.085199999999997,Bajo,Adulto,0,0.3899279074421833,0.011502868395656988
25,3180.36,1,4,4,636.072,Alto,Joven,0,0.5706851986697157,0.2700267432046977
40,3089.2,16,3,96,31.847422680412368,Bajo,Adulto,0,0.5512759914323552,0.011828582544804603
36,3821.82,28,3,83,45.49785714285714,Bajo,Adulto,1,0.7072607808820587,0.017661706854389687
43,1973.56,19,4,27,70.48428571428572,Bajo,Adulto,0,0.3137410203673186,0.02833894531963395
42,2193.63,22,3,31,68.5509375,Bajo,Adulto,0,0.3605969246754132,0.02751278403526827
41,2345.68,3,2,43,53.310909090909085,Alto,Adulto,1,0.39297044332877695,0.02100039203511547
20,1577.35,13,1,104,15.022380952380951,Alto,Joven,1,0.2293825078671589,0.004638880254846411
57,1928.81,29,4,33,56.72970588235294,Bajo,Mayor,1,0.3042131350681537,0.02246131745317216
59,2848.09,20,3,60,46.690000000000005,Bajo,Mayor,1,0.4999403841813684,0.018171135143989547
41,1372.77,12,1,18,72.25105263157894,Alto,Adulto,0,0.18582463581122224,0.02909392283210706
35,4269.68,26,1,107,39.53407407407408,Alto,Adulto,1,0.8026162827833775,0.015113254049365924
19,2623.6,27,1,73,35.454054054054055,Alto,Joven,0,0.4521434015934457,0.013369773720747123
40,3969.46,24,1,80,49.00567901234568,Alto,Adulto,1,0.7386953503919741,0.01916067460350433
61,2972.82,1,1,89,33.031333333333336,Alto,Mayor,1,0.5264971022453873,0.012334493036439843
35,2196.41,24,2,33,64.60029411764705,Alto,Adulto,0,0.3611888245889702,0.02582458912722304
22,3565.36,1,2,43,81.03090909090909,Alto,Joven,1,0.6526569492882298,0.03284574437950812
32,1937.68,12,4,50,37.99372549019608,Bajo,Adulto,1,0.30610167903694907,0.014455029961731683
18,2468.56,12,1,12,189.88923076923078,Alto,Joven,1,0.41913327116255106,0.07936324711756575
34,1332.16,24,1,102,12.93359223300971,Alto,Adulto,1,0.1771782129732538,0.0037462958986434866
21,2207.46,29,3,16,129.8505882352941,Bajo,Joven,0,0.3635415202885406,0.05370744354276347
40,2744.2,6,2,80,33.87901234567901,Alto,Adulto,0,0.47782078633264774,0.01269672451465706
41,3224.27,18,2,109,29.311545454545456,Alto,Adulto,1,0.5800342365129856,0.010744947651495997
61,1252.03,17,1,31,39.1259375,Alto,Mayor,1,0.16011744316270435,0.014938848510962579
29,2357.84,14,2,18,124.09684210526316,Alto,Joven,1,0.39555947316649426,0.0512487440402237
41,2511.03,4,2,38,64.38538461538462,Alto,Adulto,1,0.4281757133671441,0.025732753673526915
44,1963.11,1,3,76,25.494935064935063,Alto,Adulto,0,0.31151607285053035,0.009114027924720932
29,3625.34,21,4,30,116.94645161290323,Bajo,Joven,0,0.6654275092936803,0.04819322835544741
57,2298.61,19,4,95,23.943854166666668,Bajo,Mayor,0,0.3829485983895213,0.008451217688261835
38,1119.82,21,2,116,9.57111111111111,Alto,Adulto,1,0.1319681310866686,0.0023094353777106716
49,2686.09,22,3,14,179.07266666666666,Bajo,Adulto,0,0.4654483748302014,0.07474109657822299
25,1720.1,24,5,112,15.222123893805309,Bajo,Joven,0,0.2597759296874002,0.004724234710815996
42,2104.41,1,4,112,18.62309734513274,Alto,Adulto,0,0.34160076989571486,0.006177543832204833
62,2812.51,30,1,10,255.6827272727273,Alto,Mayor,1,0.4923649169423899,0.1074782235985716
49,2632.7,13,3,35,73.13055555555555,Bajo,Adulto,0,0.4540809156989742,0.029469753352396617
32,3410.71,4,3,78,43.17354430379747,Alto,Adulto,1,0.6197298551761435,0.016668477974979244
60,2296.7,3,2,76,29.827272727272724,Alto,Mayor,1,0.38254193334099823,0.010965329010048205
18,3029.16,29,2,25,116.50615384615384,Alto,Joven,1,0.5384926566086264,0.04800507964752549
51,2311.31,5,1,67,33.98985294117647,Alto,Mayor,1,0.38565260159174236,0.012744089085642982
21,2966.23,2,4,91,32.24163043478261,Alto,Joven,1,0.5250940013711639,0.011997035998895775
56,1690.21,23,3,13,120.72928571428572,Bajo,Mayor,1,0.2534119410484719,0.04980971474762849
24,1528.32,16,1,71,21.226666666666667,Alto,Joven,1,0.21894335219748165,0.0072901050142618554
24,2972.94,10,5,37,78.23526315789474,Bajo,Joven,0,0.5265226518819437,0.03165110472919342
52,1447.65,11,3,90,15.90824175824176,Bajo,Mayor,0,0.20176760902242835,0.005017427634843124
54,3722.2,13,2,6,531.7428571428571,Alto,Mayor,1,0.6860503242674706,0.22544465601381267
52,3586.2,30,2,37,94.3736842105263,Alto,Mayor,0,0.657094069503528,0.03854739923318278
44,2606.22,20,4,6,372.3171428571428,Bajo,Adulto,1,0.44844296256552413,0.15731861855094256
33,3561.73,28,4,15,222.608125,Bajo,Adulto,0,0.651884072782398,0.0933447345087049
61,2907.41,25,3,97,29.667448979591835,Bajo,Mayor,0,0.5125704211857586,0.010897032884352627
61,950.57,19,2,62,15.0884126984127,Alto,Mayor,1,0.09593249786021796,0.004667097040476335
57,2671.53,26,5,59,44.5255,Bajo,Mayor,1,0.4623483522613558,0.017246197728786158
64,3986.85,28,4,41,94.925,Bajo,Mayor,0,0.7423979185562752,0.03878298833056167
62,2066.16,10,5,22,89.83304347826086,Bajo,Mayor,0,0.333456823243356,0.03660708576482112
23,1414.52,4,5,99,14.145199999999999,Alto,Joven,1,0.1947137801964767,0.00426404196297259
18,2965.16,18,2,98,29.95111111111111,Alto,Joven,1,0.5248661837785358,0.011018247815615514
31,1462.88,4,2,105,13.800754716981134,Alto,Adulto,1,0.205010283728714,0.004116853083437147
27,2511.24,2,1,56,44.05684210526315,Alto,Joven,1,0.42822042523111775,0.017045930128059633
19,1041.24,8,5,11,86.77,Bajo,Joven,0,0.11523737741497295,0.0352981813908603
57,2970.16,1,1,109,27.001454545454543,Alto,Mayor,1,0.5259307519683866,0.009757796108719656
52,2489.36,29,4,21,113.15272727272728,Bajo,Mayor,0,0.42356187483233054,0.046572088329946595
38,2953.36,14,2,72,40.45698630136987,Alto,Adulto,1,0.5223538028504878,0.015507634298834425
41,3016.28,9,1,104,28.72647619047619,Alto,Adulto,1,0.5357503289515707,0.010494934968279008
49,2773.75,22,4,43,63.03977272727273,Bajo,Adulto,1,0.4841123843346662,0.025157744765392398
32,2281.27,28,5,55,40.736964285714286,Bajo,Adulto,0,0.3792566759071186,0.015627274914751903
35,3030.22,10,2,15,189.38875,Alto,Adulto,1,0.5387183450648748,0.07914938091795783
57,3335.06,22,4,46,70.95872340425532,Bajo,Mayor,0,0.6036229384637004,0.028541682751205007
39,1855.52,13,3,82,22.355662650602408,Bajo,Adulto,1,0.28860869454132015,0.007772549286452444
21,3422.35,13,3,55,61.113392857142856,Bajo,Joven,0,0.6222081699221162,0.024334561204395512
50,2518.26,16,2,19,125.91300000000001,Alto,Mayor,1,0.4297150789696684,0.052024827379913756
52,2520.34,28,1,111,22.503035714285716,Alto,Mayor,1,0.4301579393366463,0.00783552496702248
33,2981.09,29,5,9,298.10900000000004,Bajo,Adulto,0,0.5282578980314006,0.1256078826575125
26,2759.61,6,1,112,24.42132743362832,Alto,Joven,0,0.4811017854937681,0.008655252287186402
27,2075.13,25,2,24,83.0052,Alto,Joven,0,0.33536665857594844,0.03368940135817021
48,2981.0,16,2,9,298.1,Alto,Adulto,1,0.5282387358039832,0.12560403676389417
42,2131.83,1,2,39,53.29575,Alto,Adulto,1,0.34743886184885686,0.020993914229450288
43,3451.8,29,4,48,70.44489795918368,Bajo,Adulto,1,0.6284784765603376,0.02832211408452434
30,1984.4,3,5,11,165.36666666666667,Alto,Adulto,1,0.31604900420291526,0.06888422791905106
53,1876.89,3,4,2,625.63,Alto,Mayor,1,0.29315865898474264,0.26556465196443263
47,1966.98,3,5,27,70.24928571428572,Alto,Adulto,1,0.31234004862947495,0.028238524764044762
29,2790.93,17,4,22,121.34478260869564,Bajo,Joven,1,0.48777024063499363,0.050072729811884084
41,2446.77,15,3,13,174.7692857142857,Bajo,Adulto,1,0.4144938829911811,0.07290216931801012
31,3244.99,14,5,93,34.52117021276595,Bajo,Adulto,0,0.5844458070917274,0.012971132386098925
34,2324.79,19,5,12,178.82999999999998,Bajo,Adulto,0,0.3885226774315802,0.07463739989103302
26,1805.29,25,4,19,90.2645,Bajo,Joven,0,0.2779140425060787,0.036791456418547176
44,2313.55,13,4,96,23.851030927835055,Bajo,Adulto,0,0.3861295281407956,0.008411552321389246
42,3150.69,5,5,100,31.194950495049504,Alto,Adulto,1,0.5643680510311407,0.011549767143270008
41,3642.22,1,4,11,303.5183333333333,Alto,Adulto,0,0.6690214915026167,0.12791940716262076
50,1470.1,11,2,88,16.517977528089887,Alto,Mayor,1,0.20654752019485856,0.005277980846633548
54,2626.89,13,3,7,328.36125,Bajo,Mayor,1,0.45284388746236753,0.13853531990356777
27,2279.3,9,5,71,31.65694444444445,Bajo,Joven,1,0.3788372360403174,0.011747187096789511
61,3639.64,5,4,88,40.894831460674155,Alto,Mayor,1,0.6684721743166537,0.015694734954831757
42,1903.52,11,2,40,46.427317073170734,Alto,Adulto,0,0.2988285491638882,0.018058885078219383
50,2300.99,6,4,88,25.853820224719097,Bajo,Mayor,0,0.3834553328478902,0.009267387274245302
25,2914.56,14,3,58,49.3993220338983,Bajo,Joven,1,0.5140927536972454,0.019328886735113352
32,683.63,13,4,117,5.793474576271186,Bajo,Adulto,0,0.039097331340461686,0.0006951700175292352
44,3492.98,23,4,36,94.40486486486486,Bajo,Adulto,1,0.6372462601719491,0.0385607233975756
24,1995.27,19,2,70,28.10239436619718,Alto,Joven,1,0.3183633754476509,0.010228251378801512
59,3926.82,25,5,108,36.02587155963303,Bajo,Mayor,0,0.7296167128689262,0.013614123642474205
43,3516.98,15,1,91,38.22804347826087,Alto,Adulto,1,0.6423561874832331,0.014555159078948736
60,2408.25,17,2,77,30.875,Alto,Mayor,1,0.4062924496565703,0.011413045413593809
47,3219.76,18,3,53,59.62518518518519,Bajo,Adulto,1,0.5790739960057403,0.023698618050139852
26,2601.03,11,1,33,76.50088235294118,Alto,Joven,1,0.4473379407844591,0.030909966499250194
36,2379.63,23,5,9,237.96300000000002,Bajo,Adulto,0,0.4001988613378642,0.09990620292786458
48,1620.91,23,1,24,64.8364,Alto,Adulto,1,0.23865702593713942,0.025925482250132647
61,2353.69,24,2,42,54.736976744186045,Alto,Mayor,1,0.39467588156891803,0.0216097814225616
54,3383.66,10,5,102,32.85106796116505,Bajo,Mayor,1,0.6139705412690505,0.012257461764837158
61,3242.61,12,3,72,44.419315068493155,Bajo,Mayor,1,0.5839390726333585,0.017200822623181403
62,2306.59,30,5,27,82.3782142857143,Bajo,Mayor,1,0.38464764922052325,0.03342147687402104
61,2211.33,15,4,81,26.96743902439024,Bajo,Mayor,0,0.3643654960674851,0.009743260544788027
25,2824.28,27,5,53,52.30148148148149,Bajo,Joven,0,0.4948709104612988,0.020569041901644044
40,2868.95,6,1,113,25.166228070175436,Alto,Adulto,1,0.504381762669426,0.008973564354338746
19,2619.27,23,2,58,44.39440677966102,Alto,Joven,0,0.45122148554103486,0.01719017877550779
54,1744.14,13,4,118,14.656638655462185,Bajo,Mayor,1,0.26489437354420303,0.00448259070310578
56,1921.06,19,3,102,18.651067961165047,Bajo,Mayor,0,0.30256305437388487,0.006189496278171369
47,2310.37,24,1,6,330.05285714285714,Alto,Adulto,1,0.3854524627720504,0.13925818002750118
33,3623.36,13,2,17,201.29777777777778,Alto,Adulto,1,0.6650059402904994,0.08423836468804936
23,2652.34,7,4,45,57.65956521739131,Bajo,Joven,1,0.4582625395487083,0.022858666351233205
55,2276.26,21,3,46,48.43106382978724,Bajo,Mayor,0,0.3781899785808881,0.01891512917421709
19,2389.36,27,3,22,103.88521739130435,Bajo,Joven,0,0.4022705110353139,0.04261188198432628
30,2043.98,13,4,10,185.81636363636363,Bajo,Adulto,1,0.3287343987531778,0.07762282337150847
43,2934.36,17,5,36,79.30702702702703,Bajo,Adulto,1,0.5183084437290547,0.03210909248748569
22,5073.22,3,2,22,220.57478260869567,Alto,Joven,1,0.9737009074379251,0.09247584356130989
36,1954.99,29,5,69,27.928428571428572,Bajo,Adulto,1,0.30978721411021265,0.010153912052145433
54,1875.16,21,2,23,78.13166666666667,Alto,Mayor,0,0.29279031839105424,0.031606835719805285
44,3583.84,27,5,59,59.73066666666667,Bajo,Adulto,0,0.6565915933179185,0.023743692556415345
57,1829.44,20,4,31,57.17,Bajo,Mayor,1,0.2830559068630582,0.022649464601754158
46,2102.53,9,3,77,26.955512820512823,Bajo,Adulto,0,0.34120049225633103,0.009738164221301047
47,3318.31,12,3,46,70.60234042553192,Bajo,Adulto,0,0.6000566350277001,0.02838939263747763
57,1894.46,24,4,60,31.05672131147541,Bajo,Mayor,1,0.29689955160387843,0.011490698839384262
54,1863.91,26,5,51,35.84442307692308,Bajo,Mayor,0,0.2903950399638899,0.013536586802284636
44,1253.29,2,1,62,19.89349206349206,Alto,Adulto,1,0.16038571434654675,0.0067204108255461605
22,1641.47,27,1,24,65.6588,Alto,Joven,1,0.243034530333806,0.02627691146254349
19,2839.11,13,5,64,43.678615384615384,Bajo,Joven,0,0.4980284197123963,0.016884305713480378
64,2443.0,28,1,63,38.171875,Alto,Mayor,1,0.4136911985760336,0.01453115707982722
49,2024.77,10,5,109,18.407,Bajo,Adulto,0,0.32464432776777086,0.006085200787695989
45,2732.38,14,4,48,55.76285714285714,Bajo,Adulto,0,0.47530414713184044,0.022048162186828018
58,1921.6,23,2,102,18.65631067961165,Alto,Mayor,1,0.30267802773838876,0.006191736604550966
32,2760.34,19,2,64,42.46676923076923,Alto,Adulto,1,0.48125721244948627,0.016366457781319312
52,3964.36,30,3,103,38.11884615384616,Bajo,Mayor,0,0.7376094908383262,0.014508496713048403
30,2208.96,2,5,35,61.36,Alto,Adulto,1,0.3638608907454958,0.02443994174183371
54,1823.55,11,3,97,18.60765306122449,Bajo,Mayor,1,0.28180184553541393,0.00617094415743571
49,3118.29,3,2,52,58.83566037735849,Alto,Adulto,1,0.5574696491609074,0.023361237114593453
49,2053.0,4,2,12,157.92307692307693,Alto,Adulto,1,0.33065487976766866,0.06570342188658614
48,1729.16,1,2,73,23.367027027027028,Alto,Adulto,1,0.26170492724740996,0.008204727042127645
64,2242.44,1,1,120,18.532561983471076,Alto,Mayor,1,0.37098923934473704,0.006138856124466397
48,2178.45,4,1,14,145.23,Alto,Adulto,1,0.357364895651026,0.06027939704934495
36,3028.88,12,2,80,37.39358024691358,Alto,Adulto,1,0.5384330407899948,0.014198574988265145
63,2641.28,17,2,107,24.456296296296298,Alto,Mayor,1,0.45590771471275826,0.008670195234494658
46,2883.37,18,4,13,205.95499999999998,Bajo,Adulto,0,0.5074519773289559,0.08622849593510411
61,4075.06,22,4,2,1358.3533333333332,Bajo,Mayor,0,0.7611790305616236,0.5786730954814311
22,2092.27,11,5,112,18.51566371681416,Bajo,Joven,1,0.3390159983307571,0.006131635131589028
54,2354.09,18,2,97,24.021326530612246,Alto,Mayor,1,0.39476104702410614,0.008484323296050016
56,2179.91,29,1,26,80.7374074074074,Alto,Mayor,1,0.35767574956246245,0.03272032479600343
24,3147.68,22,2,83,37.47238095238095,Alto,Joven,0,0.5637271809808505,0.014232248224962394
40,3080.32,29,5,41,73.34095238095239,Bajo,Adulto,0,0.5493853183271802,0.0295596604421862
33,624.65,19,2,120,5.162396694214876,Alto,Adulto,1,0.026539684972981255,0.00042549686205628923
39,1431.01,22,5,109,13.009181818181817,Bajo,Adulto,1,0.19822472608660477,0.0037785969545572704
64,1622.32,19,3,89,18.025777777777776,Bajo,Mayor,1,0.2389572341666773,0.005922296330851306
25,2784.75,24,5,4,556.95,Bajo,Joven,1,0.48645443435233804,0.2362162104416012
20,2203.75,22,4,79,27.546875,Bajo,Joven,0,0.3627516106916713,0.009990866002656515
37,2506.71,2,2,98,25.32030303030303,Alto,Adulto,1,0.42725592645111293,0.009039403899438298
44,2167.94,4,3,75,28.525526315789474,Alto,Adulto,1,0.3551271733159596,0.010409064763761485
45,2653.91,2,5,38,68.04897435897435,Alto,Adulto,0,0.4585968139603214,0.02729828438630193
29,1711.66,8,3,2,570.5533333333334,Bajo,Joven,1,0.257978938582932,0.24202920742542355
58,2525.51,23,5,84,29.711882352941178,Bajo,Mayor,1,0.4312587028449521,0.010916020220686426
30,1729.35,8,2,5,288.22499999999997,Alto,Adulto,1,0.26174538083862425,0.12138423682158256
24,3964.0,24,2,18,208.6315789473684,Alto,Joven,0,0.737532841928657,0.08737225570094691
44,2298.7,7,4,117,19.48050847457627,Bajo,Adulto,0,0.38296776061693855,0.006543934053426414
35,4267.09,28,4,49,85.3418,Bajo,Adulto,1,0.8020648364610348,0.034687880805785935
52,1029.11,15,5,65,15.592575757575757,Bajo,Mayor,0,0.1126547349863948,0.004882536761789946
53,2898.38,11,2,17,161.0211111111111,Alto,Mayor,1,0.5106478110348881,0.06702727854359333
46,3423.38,15,2,80,42.26395061728395,Alto,Adulto,0,0.6224274709692255,0.016279789024510716
36,3109.33,27,3,40,75.83731707317072,Bajo,Adulto,0,0.5555619429646946,0.030626410779827883
31,1284.3,9,2,120,10.61404958677686,Alto,Adulto,1,0.16698816626000162,0.0027551054252497984
20,1699.26,27,2,120,14.043471074380165,Alto,Joven,1,0.2553388094721019,0.004220571004546058
42,2450.26,24,2,92,26.34688172043011,Alto,Adulto,1,0.4152369515876971,0.009478083058666304
41,1939.08,12,2,43,44.07,Alto,Adulto,0,0.3063997581301073,0.017051552779548392
44,2079.59,7,2,116,17.774273504273506,Alto,Adulto,0,0.3363162534012954,0.005814823144134907
60,2421.08,18,4,119,20.175666666666665,Bajo,Mayor,0,0.4090241316317275,0.006840990103945957
35,3335.25,27,5,118,28.027310924369747,Bajo,Adulto,0,0.6036633920549147,0.010196166608827642
22,1410.19,10,1,89,15.668777777777779,Alto,Joven,1,0.1937918641440659,0.004915099524367417
28,2112.67,5,1,33,62.137352941176474,Alto,Joven,1,0.3433594365453485,0.024772121376905328
37,2234.48,29,3,27,79.80285714285715,Bajo,Adulto,1,0.3692944467864945,0.03232097136284531
30,876.08,18,5,52,16.529811320754717,Bajo,Adulto,1,0.08007256096782024,0.005283037680821333
43,1966.5,8,3,87,22.34659090909091,Bajo,Adulto,1,0.3122378500832492,0.007768672736142886
39,4120.01,27,2,49,82.4002,Alto,Adulto,1,0.7707494985883827,0.033430871842717196
20,3017.54,6,3,109,27.432181818181817,Bajo,Joven,1,0.5360186001354131,0.0099418551386545
49,2977.9,30,1,110,26.827927927927927,Alto,Adulto,1,0.5275787035262757,0.009683644451947165
38,1977.07,26,3,94,20.811263157894736,Bajo,Adulto,0,0.3144883472365939,0.0071125941583274925
37,2671.86,1,5,120,22.081487603305785,Alto,Adulto,1,0.462418613761886,0.007655388390374918
48,4460.23,12,2,93,47.44925531914893,Alto,Adulto,1,0.8431869764985925,0.01849558127583202
28,500.0,18,1,114,4.3478260869565215,Alto,Joven,1,0.0,7.741331759881826e-05
58,2542.21,28,1,75,33.45013157894737,Alto,Mayor,1,0.4348143605990538,0.012513454536458303
25,1762.47,17,4,54,32.044909090909094,Bajo,Joven,1,0.2687970805281962,0.011912972736563734
40,3764.89,6,3,98,38.029191919191916,Bajo,Adulto,0,0.6951396074724171,0.014470185529836052
31,3093.56,16,1,26,114.57629629629629,Alto,Adulto,0,0.5522042948939051,0.04718040999916514
46,1101.7,7,5,31,34.428125,Bajo,Adulto,0,0.12811013596664922,0.012931372164988837
47,2471.41,21,1,15,154.463125,Alto,Adulto,0,0.419740075030766,0.0642249099954063
61,1367.48,25,5,57,23.577241379310344,Bajo,Mayor,1,0.18469832266636008,0.008294556157230248
46,2070.32,10,4,46,44.04936170212766,Bajo,Adulto,0,0.33434254397731195,0.017042733590872838
33,3440.46,26,5,60,56.400983606557375,Bajo,Adulto,0,0.626064035905756,0.022320847352874575
29,3531.04,28,2,77,45.26974358974359,Alto,Joven,0,0.6453497532330936,0.017564229025704214
21,2397.11,11,1,117,20.31449152542373,Alto,Joven,1,0.40392059172958267,0.006900312952652233
40,1527.46,5,5,103,14.687115384615385,Alto,Adulto,1,0.21876024646882733,0.004495614065123251
40,1106.51,29,2,18,58.23736842105263,Alto,Adulto,1,0.1291342505652857,0.023105574090522066
38,2080.94,12,1,42,48.39395348837209,Alto,Adulto,1,0.3366036868125551,0.018899271126970225
42,3078.12,30,2,32,93.27636363636363,Alto,Adulto,0,0.5489169083236458,0.03807849054502593
48,3387.64,6,2,3,846.91,Alto,Adulto,1,0.6148179375481717,0.360122356393264
45,1745.64,2,5,74,23.2752,Alto,Adulto,0,0.26521374400115827,0.008165487377990806
46,2312.68,15,5,32,70.08121212121212,Bajo,Adulto,0,0.38594429327576146,0.028166703301932754
21,2407.49,1,4,44,53.49977777777777,Alto,Joven,1,0.40613063529171295,0.021081099688173996
37,2547.02,26,5,68,36.913333333333334,Bajo,Adulto,0,0.4358384751976903,0.01399335515047059
49,1827.09,16,3,9,182.709,Bajo,Adulto,1,0.2825555598138283,0.07629498004052433
35,1463.97,8,5,77,18.768846153846155,Bajo,Adulto,0,0.20524235959410145,0.006239825433683399
48,1279.98,23,4,120,10.578347107438017,Bajo,Adulto,1,0.1660683793439705,0.002739848987755679
32,3512.42,22,5,40,85.66878048780488,Bajo,Adulto,0,0.6413853012940891,0.03482760660260376
33,2875.98,13,2,55,51.356785714285714,Alto,Adulto,0,0.5058785455443563,0.020165353076943816
34,2270.35,17,1,5,378.39166666666665,Alto,Adulto,0,0.3769316589804843,0.15991439325686652
27,3315.1,12,3,38,85.0025641025641,Bajo,Joven,0,0.5993731822498158,0.03454291800878036
23,3161.4,10,5,50,61.98823529411765,Bajo,Joven,0,0.5666483560938013,0.024708400198327457
20,2691.86,30,5,109,24.471454545454545,Bajo,Joven,1,0.4666768865212893,0.008676672680461597
41,2168.2,14,3,65,32.85151515151515,Bajo,Adulto,0,0.3551825308618318,0.012257652858894227
26,1667.2,24,4,55,29.771428571428572,Bajo,Joven,1,0.24851279823877842,0.01094146560087255
